customer_id,frequency,monetary,recency,customer_age_days,avg_order_value
JS-15940,5,938.338,3592.7639114120975,874.0,58.646125
JS-16030,6,10065.976,3157.7639114120975,1374.0,139.80522222222223
JW-15220,6,23165.142,3171.7639114120975,933.0,551.551
JW-15955,7,3732.2580000000003,3134.7639114120975,862.0,113.09872727272727
JW-16075,4,5714.924,3590.7639114120975,554.0,204.10442857142857
KA-16525,7,4558.518,3165.7639114120975,1354.0,138.13690909090909
KB-16240,7,12610.46,3133.7639114120975,1366.0,315.26149999999996
KB-16315,9,6277.856,3425.7639114120975,926.0,71.33927272727273
KB-16405,3,1817.642,3246.7639114120975,654.0,100.98011111111111
KB-16585,12,10978.968,3359.7639114120975,1136.0,119.33660869565219
KB-16600,7,2951.766,3130.7639114120975,1095.0,109.32466666666667
KC-16255,6,6362.862,3536.7639114120975,802.0,212.0954
KC-16540,4,11724.786,3226.7639114120975,692.0,781.6524000000001
KC-16675,4,2292.1,3186.7639114120975,1056.0,163.72142857142856
KD-16270,5,33129.432,3613.7639114120975,661.0,517.647375
KD-16345,6,5666.892,3170.7639114120975,1174.0,188.8964
KD-16495,12,32725.024,3241.7639114120975,1077.0,292.1877142857143
KD-16615,5,4487.0199999999995,3418.7639114120975,550.0,172.5776923076923
KE-16420,8,6746.9248,3155.7639114120975,1341.0,112.44874666666666
KF-16285,7,42417.064,3226.7639114120975,1094.0,589.1258888888889
KH-16330,8,13251.456,3169.7639114120975,1329.0,184.048
KH-16360,6,9301.836,3130.7639114120975,1340.0,221.4722857142857
KH-16510,7,17858.577,3151.7639114120975,1211.0,258.81995652173913
KH-16630,9,15675.864,3187.7639114120975,1097.0,230.52741176470587
KH-16690,7,17972.397,3131.7639114120975,1378.0,399.38660000000004
KL-16555,8,20065.952,3145.7639114120975,1278.0,228.02218181818182
KL-16645,12,42525.687,3176.7639114120975,1207.0,488.801
KM-16225,6,6782.874,3143.7639114120975,894.0,118.99778947368421
KM-16375,8,22480.744,3185.7639114120975,1203.0,281.0093
KM-16660,5,1360.614,3144.7639114120975,1089.0,50.39311111111111
KM-16720,8,14728.416,3157.7639114120975,1343.0,175.33828571428572
KN-16390,9,7851.816,3148.7639114120975,1105.0,153.95717647058822
KN-16450,5,8687.848,3181.7639114120975,1306.0,271.49525
KN-16705,8,9122.32,3227.7639114120975,1301.0,152.03866666666667
KS-16300,3,176.944,3424.7639114120975,787.0,22.118
KT-16465,7,9171.3,3520.7639114120975,818.0,218.3642857142857
KT-16480,10,18568.353600000002,3229.7639114120975,1291.0,357.0837230769231
KW-16435,5,13249.56,3225.7639114120975,763.0,441.652
KW-16570,4,1347.288,3900.7639114120975,416.0,89.8192
LA-16780,11,34692.888,3283.7639114120975,1187.0,333.5854615384615
LB-16735,3,150.564,3177.7639114120975,475.0,16.729333333333333
LB-16795,8,19942.704,3281.7639114120975,1195.0,207.7365
LC-16870,8,10322.816,3156.7639114120975,945.0,86.02346666666668
LC-16885,12,30652.504,3145.7639114120975,1329.0,333.17939130434786
LC-16930,8,13478.838,3170.7639114120975,1368.0,320.9247142857143
LC-16960,4,9739.878,3565.7639114120975,605.0,463.8037142857143
LC-17050,5,8380.256,3183.7639114120975,1375.0,232.78488888888887
LC-17140,9,10534.328,3142.7639114120975,1195.0,138.60957894736842
LD-16855,1,5.304,3681.7639114120975,0.0,5.304
LD-17005,4,5885.802,3543.7639114120975,774.0,280.2762857142857
LE-16810,6,5877.8,3150.7639114120975,1292.0,163.27222222222224
LF-17185,7,15722.036,3151.7639114120975,1231.0,245.6568125
LH-16750,3,862.2779999999999,3280.7639114120975,1045.0,95.80866666666665
LH-16900,9,9181.328,3150.7639114120975,1208.0,153.02213333333333
LH-17020,4,954.717,3368.7639114120975,970.0,53.039833333333334
LH-17155,9,5219.067,3514.7639114120975,729.0,91.56257894736842
LL-16840,6,8223.612,3378.7639114120975,1092.0,228.43366666666665
LM-17065,5,2693.548,3520.7639114120975,891.0,192.3962857142857
LO-17170,5,2577.4,3131.7639114120975,1056.0,71.59444444444445
LP-17080,4,756.606,3169.7639114120975,1245.0,84.06733333333334
LP-17095,7,14613.596,3138.7639114120975,563.0,243.55993333333333
LR-16915,6,10285.784,3155.7639114120975,1214.0,321.43075
LR-17035,5,5637.918,3261.7639114120975,1078.0,156.60883333333334
LS-16945,6,8535.81,3307.7639114120975,802.0,203.23357142857142
LS-16975,9,8966.022,3149.7639114120975,1147.0,135.8488181818182
LS-17200,6,4041.024,3225.7639114120975,1073.0,72.16114285714285
LS-17230,3,1106.64,3906.7639114120975,677.0,61.480000000000004
LS-17245,6,4032.544,3163.7639114120975,1137.0,84.01133333333333
LT-16765,3,659.752,3155.7639114120975,1190.0,109.95866666666666
LT-17110,8,11745.008,3163.7639114120975,1274.0,209.73228571428572
LW-16825,5,8952.244,3217.7639114120975,1222.0,149.20406666666668
LW-16990,6,6460.616,3162.7639114120975,571.0,293.66436363636365
LW-17125,3,3777.12,3334.7639114120975,1001.0,251.808
LW-17215,7,16261.542,3150.7639114120975,1184.0,361.3676
MA-17560,11,12897.483,3193.7639114120975,1176.0,126.44591176470588
MA-17995,6,9813.136,3315.7639114120975,1011.0,204.44033333333334
MB-17305,10,6194.808,3177.7639114120975,1192.0,81.51063157894737
MB-18085,7,5712.924,3173.7639114120975,1411.0,142.8231
MC-17275,8,8177.946,3205.7639114120975,1133.0,209.69092307692307
MC-17425,5,17728.552,3528.7639114120975,911.0,443.2138
MC-17575,8,5215.572,3156.7639114120975,1097.0,118.53572727272727
MC-17590,6,7278.201,3180.7639114120975,1269.0,142.70982352941178
MC-17605,8,9032.768,3241.7639114120975,1270.0,125.45511111111111
MC-17635,4,1590.308,3318.7639114120975,939.0,99.39425
MC-17845,7,15222.856,3130.7639114120975,1273.0,271.83671428571427
MC-18100,10,6656.94,3170.7639114120975,1250.0,116.78842105263158
MC-18130,5,4745.994,3498.7639114120975,829.0,143.81799999999998
MD-17350,7,15065.528,3246.7639114120975,1034.0,221.5518823529412
MD-17860,5,3614.73,3165.7639114120975,1088.0,150.61375
ME-17320,10,31991.184,3171.7639114120975,1412.0,484.7149090909091
ME-17725,8,7633.8128,3157.7639114120975,1239.0,146.80409230769231
ME-18010,4,3770.832,3221.7639114120975,1166.0,209.49066666666667
MF-17665,5,2811.117,3550.7639114120975,675.0,117.12987500000001
MF-18250,5,7033.2,3136.7639114120975,1195.0,146.525
MG-17650,7,11355.828,3158.7639114120975,1210.0,270.37685714285715
MG-17680,4,4700.376,3221.7639114120975,1073.0,235.0188
MG-17695,3,2684.564,3684.7639114120975,545.0,191.7545714285714
MG-17875,5,3728.499,3245.7639114120975,1290.0,177.54757142857142
MG-17890,9,2329.152,3228.7639114120975,998.0,59.72184615384616
MG-18145,4,12246.172,3213.7639114120975,1288.0,382.692875
MG-18205,1,16.739,3393.7639114120975,0.0,8.3695
MH-17290,6,7182.075,3248.7639114120975,1225.0,184.15576923076924
MH-17440,4,1600.064,3505.7639114120975,1049.0,44.446222222222225
MH-17455,8,9824.728000000001,3214.7639114120975,1183.0,223.28927272727276
MH-17620,4,3758.3999999999996,3284.7639114120975,601.0,208.79999999999998
MH-17785,7,6611.334,3227.7639114120975,1215.0,200.34345454545453
MH-18025,5,11939.792,3178.7639114120975,1222.0,298.4948
MH-18115,9,16509.279,3134.7639114120975,489.0,250.1405909090909
MJ-17740,7,25282.984,3151.7639114120975,913.0,421.38306666666665
MK-17905,8,9209.472,3157.7639114120975,1110.0,135.43341176470588
MK-18160,4,2063.204,3369.7639114120975,867.0,93.78200000000001
ML-17395,9,8168.529,3198.7639114120975,1346.0,136.14215000000002
ML-17410,6,8764.5,3183.7639114120975,1088.0,194.76666666666668
ML-17755,7,8287.656,3158.7639114120975,484.0,159.37800000000001
ML-18040,3,1484.164,3208.7639114120975,200.0,185.5205
ML-18265,2,324.464,3229.7639114120975,844.0,54.077333333333335
MM-17260,4,2628.0460000000003,3297.7639114120975,1144.0,219.00383333333335
MM-17920,11,15176.320000000002,3136.7639114120975,1440.0,237.13000000000002
MM-18055,8,8249.643,3190.7639114120975,1298.0,144.73057894736843
MM-18280,9,3101.656,3214.7639114120975,1355.0,64.61783333333334
MN-17935,6,7433.838,3163.7639114120975,1379.0,247.7946
MO-17500,4,1844.974,3201.7639114120975,1056.0,184.4974
MO-17800,8,6748.108,3233.7639114120975,731.0,153.3660909090909
MO-17950,2,308.576,3309.7639114120975,823.0,38.572
MP-17470,7,9618.396,3848.7639114120975,652.0,229.0094285714286
MP-17965,9,11950.926,3201.7639114120975,915.0,199.1821
MP-18175,9,15263.76,3145.7639114120975,1357.0,267.78526315789475
MR-17545,4,1917.534,3254.7639114120975,1089.0,106.52966666666667
MS-17365,10,29774.760000000002,3402.7639114120975,935.0,310.15375
MS-17530,4,1426.9679999999998,3563.7639114120975,718.0,67.95085714285713
MS-17710,6,6453.608,3542.7639114120975,964.0,107.56013333333334
MS-17770,9,12578.712,3250.7639114120975,1154.0,165.5093684210526
MS-17830,4,1111.044,3581.7639114120975,999.0,74.06960000000001
MS-17980,6,1710.232,3155.7639114120975,1253.0,77.73781818181818
MT-17815,6,11560.556,3178.7639114120975,736.0,289.01390000000004
MT-18070,4,2638.8995999999997,3332.7639114120975,989.0,119.94998181818181
MV-17485,9,6240.2,3156.7639114120975,1413.0,104.00333333333333
MV-18190,7,6938.296,3148.7639114120975,1411.0,157.68854545454545
MW-18220,7,16025.7,3146.7639114120975,1206.0,381.56428571428575
MW-18235,2,10507.752,3173.7639114120975,1275.0,1751.2920000000001
MY-17380,7,9017.14,3158.7639114120975,767.0,173.40653846153845
MY-18295,11,16610.784,3200.7639114120975,1271.0,197.74742857142857
MZ-17335,4,593.606,3159.7639114120975,753.0,98.93433333333333
MZ-17515,6,7694.718,3411.7639114120975,1084.0,256.4906
NB-18580,2,547.7439999999999,4294.7639114120975,26.0,136.93599999999998
NB-18655,9,7890.396,3148.7639114120975,1102.0,116.03523529411764
NC-18340,5,4922.808,3353.7639114120975,1147.0,144.7884705882353
NC-18415,6,8875.960000000001,3170.7639114120975,1296.0,158.49928571428572
NC-18535,7,32966.956,3135.7639114120975,1250.0,549.4492666666666
NC-18625,5,5465.226000000001,3333.7639114120975,954.0,202.4157777777778
ND-18370,9,17304.556,3156.7639114120975,1420.0,240.34105555555556
ND-18460,6,8680.365,3312.7639114120975,1240.0,361.681875
NF-18385,7,24968.478,3208.7639114120975,1339.0,594.4875714285714
NF-18475,4,1131.486,3654.7639114120975,862.0,94.29050000000001
NF-18595,7,6094.416,3243.7639114120975,1237.0,169.28933333333333
NG-18355,5,5608.74,3177.7639114120975,1084.0,116.84875
NG-18430,5,4187.814,3177.7639114120975,1084.0,155.10422222222223
NH-18610,7,10693.16,3318.7639114120975,1210.0,243.02636363636364
NK-18490,7,2288.192,3199.7639114120975,877.0,52.004363636363635
NL-18310,4,1418.09,3187.7639114120975,1098.0,141.809
NM-18445,7,19378.032,3289.7639114120975,1261.0,461.3817142857143
NM-18520,10,6485.937,3373.7639114120975,600.0,144.13193333333334
NP-18325,6,16588.86,3154.7639114120975,1302.0,263.3152380952381
NP-18670,5,11725.206,3187.7639114120975,979.0,390.8402
NP-18685,6,4914.792,3535.7639114120975,988.0,175.52828571428572
NP-18700,7,23709.5475,3267.7639114120975,1074.0,607.9371153846154
NR-18550,5,9469.108,3339.7639114120975,1092.0,182.09823076923078
NS-18505,4,7727.589,3135.7639114120975,395.0,171.7242
NS-18640,13,11859.292,3303.7639114120975,1110.0,114.03165384615384
NW-18400,7,28936.056,3301.7639114120975,1116.0,328.8188181818182
NZ-18565,9,7464.93,3214.7639114120975,1161.0,124.41550000000001
ON-18715,9,6270.08,3539.7639114120975,794.0,104.50133333333333
OT-18730,5,15274.496,3194.7639114120975,920.0,381.8624
PA-19060,6,2188.2239999999997,3232.7639114120975,1220.0,104.20114285714284
PB-18805,3,740.356,3154.7639114120975,746.0,74.0356
PB-19105,4,2064.9719999999998,3186.7639114120975,1084.0,137.66479999999999
PB-19150,8,4370.85,3226.7639114120975,1168.0,132.45000000000002
PB-19210,2,265.476,3817.7639114120975,445.0,66.369
PC-18745,4,3664.128,3131.7639114120975,1093.0,366.4128
PC-19000,2,1061.488,4011.7639114120975,480.0,353.82933333333335
PF-19120,4,36251.456,3964.7639114120975,500.0,476.99284210526315
PF-19165,6,11080.0,3325.7639114120975,1001.0,277.0
PF-19225,5,4412.256,3243.7639114120975,438.0,220.61280000000002
PG-18820,13,12347.628,3165.7639114120975,1295.0,118.72719230769232
PG-18895,9,7948.656,3186.7639114120975,1272.0,116.892
PH-18790,1,729.648,3199.7639114120975,0.0,364.824
PJ-18835,8,4880.36,3168.7639114120975,1273.0,93.85307692307691
PJ-19015,7,5472.702,3263.7639114120975,1229.0,182.42340000000002
PK-18910,2,2882.304,3612.7639114120975,883.0,480.384
PK-19075,12,34587.736,3138.7639114120975,1136.0,345.87735999999995
PL-18925,5,718.443,3144.7639114120975,1140.0,29.935125
PM-18940,3,2810.8039999999996,3515.7639114120975,950.0,351.35049999999995
PM-19135,4,12346.985999999999,3180.7639114120975,691.0,587.9517142857143
PN-18775,8,5868.608,3159.7639114120975,846.0,112.85784615384615
PO-18850,11,29895.3128,3133.7639114120975,1150.0,339.7194636363636
PO-18865,7,9972.856,3129.7639114120975,1378.0,191.7856923076923
PO-19180,9,14679.129,3289.7639114120975,712.0,271.8357222222222
PO-19195,5,3170.574,3215.7639114120975,1370.0,105.6858
PP-18955,10,29010.432,3226.7639114120975,1125.0,213.312
PR-18880,5,5520.534,3165.7639114120975,1176.0,153.34816666666666
PS-18760,6,6544.437,3236.7639114120975,1187.0,103.87995238095237
PS-18970,8,5114.556,3198.7639114120975,1286.0,98.35684615384615
PS-19045,7,27374.536,3365.7639114120975,870.0,526.4333846153846
PT-19090,4,321.144,3200.7639114120975,1134.0,22.93885714285714
PV-18985,5,8628.138,3218.7639114120975,1178.0,221.2343076923077
PW-19030,10,13819.664,3175.7639114120975,1278.0,265.76276923076927
PW-19240,7,15689.66,3593.7639114120975,674.0,326.86791666666664
QJ-19255,9,18325.014,3154.7639114120975,1359.0,469.8721538461538
RA-19285,9,10471.624,3134.7639114120975,1108.0,153.9944705882353
RA-19885,7,7664.628000000001,3172.7639114120975,1319.0,255.48760000000001
RA-19915,9,19174.172,3141.7639114120975,1267.0,217.88831818181816
RA-19945,5,6747.69,3190.7639114120975,1158.0,187.43583333333333
RB-19330,2,2016.392,3197.7639114120975,1071.0,168.03266666666667
RB-19360,6,60469.356,3225.7639114120975,542.0,839.8521666666667
RB-19435,8,10652.344000000001,3148.7639114120975,1371.0,166.44287500000002
RB-19465,12,18861.864,3138.7639114120975,1378.0,205.02026086956522
RB-19570,5,1585.638,3154.7639114120975,586.0,58.72733333333333
RB-19645,5,442.168,3777.7639114120975,577.0,31.583428571428573
RB-19705,4,6202.349999999999,3183.7639114120975,807.0,295.34999999999997
RB-19795,8,22533.264,3161.7639114120975,1274.0,312.962
RC-19825,6,3865.636,3498.7639114120975,752.0,96.6409
RC-19960,6,3543.008,3239.7639114120975,1113.0,80.52290909090908
RD-19480,8,12818.79,3201.7639114120975,1229.0,284.862
RD-19585,10,11651.576,3309.7639114120975,1188.0,153.31021052631579
RD-19660,5,8359.896,3243.7639114120975,879.0,557.3264
RD-19720,10,5678.948,3150.7639114120975,1238.0,70.98685
RD-19810,8,4550.464,3143.7639114120975,1146.0,71.101
RD-19900,9,9401.772,3243.7639114120975,1251.0,149.23447619047622
RD-19930,4,1941.884,3171.7639114120975,1142.0,97.0942
RE-19405,1,48.36,4226.7639114120975,0.0,48.36
RE-19450,5,2630.088,3431.7639114120975,1004.0,97.41066666666667
RF-19345,8,13236.6,3519.7639114120975,930.0,206.821875
RF-19735,7,9365.184000000001,3218.7639114120975,1153.0,167.2354285714286
RF-19840,8,3780.888,3135.7639114120975,1138.0,85.92927272727273
RH-19495,5,14485.504,3161.7639114120975,1193.0,452.672
RH-19510,6,20937.54,3596.7639114120975,673.0,581.5983333333334
RH-19555,2,740.382,3648.7639114120975,238.0,246.79399999999998
RH-19600,3,4171.4800000000005,3663.7639114120975,378.0,189.61272727272728
RK-19300,3,2920.384,3248.7639114120975,775.0,182.524
RL-19615,8,24939.64,3250.7639114120975,1000.0,259.78791666666666
RM-19375,6,5813.896,3474.7639114120975,984.0,161.4971111111111
RM-19675,5,17937.288,3135.7639114120975,1136.0,543.5541818181819
RM-19750,1,98.35,3428.7639114120975,0.0,49.175
RO-19780,7,11446.434,3164.7639114120975,928.0,317.9565
RP-19270,4,1909.2904,3625.7639114120975,672.0,79.55376666666668
RP-19390,12,15459.252,3162.7639114120975,1283.0,206.12336000000002
RP-19855,8,6512.148,3157.7639114120975,1337.0,144.7144
RR-19315,2,1231.864,3148.7639114120975,392.0,153.983
RR-19525,6,9906.786,3299.7639114120975,1038.0,330.2262
RS-19420,5,9663.87,3205.7639114120975,1167.0,357.92111111111114
RS-19765,8,16639.079999999998,3165.7639114120975,1327.0,297.12642857142856
RS-19870,2,44.656,3148.7639114120975,552.0,7.442666666666667
RW-19540,7,14794.802,3249.7639114120975,941.0,321.6261304347826
RW-19630,9,9839.238,3218.7639114120975,1192.0,204.98412499999998
RW-19690,5,13982.584,3208.7639114120975,500.0,233.04306666666668
SA-20830,10,19069.366,3192.7639114120975,1344.0,227.01626190476193
SB-20170,3,4044.06,3330.7639114120975,1102.0,192.5742857142857
SB-20185,6,19232.988,3317.7639114120975,1009.0,534.2496666666667
SB-20290,7,32231.564,3176.7639114120975,1284.0,473.9935882352941
SC-20020,5,6725.9272,3910.7639114120975,617.0,197.8213882352941
SC-20050,9,18498.288,3169.7639114120975,1343.0,308.3048
SC-20095,9,56569.336,3478.7639114120975,1068.0,642.8333636363636
SC-20230,4,13115.874,3278.7639114120975,423.0,397.45072727272725
SC-20260,8,14919.171999999999,3316.7639114120975,1177.0,207.21072222222222
SC-20305,7,11937.195,3158.7639114120975,1081.0,331.58875
SC-20380,9,23970.144,3159.7639114120975,1370.0,299.6268
SC-20440,7,3749.9959999999996,3165.7639114120975,830.0,187.4998
SC-20575,5,3610.9120000000003,3221.7639114120975,1201.0,128.96114285714287
SC-20680,6,3763.92,3255.7639114120975,1009.0,156.83
SC-20695,10,7729.223999999999,3218.7639114120975,1021.0,184.02914285714283
SC-20725,11,15678.630000000001,3316.7639114120975,1119.0,201.00807692307694
SC-20770,7,17970.628,3170.7639114120975,883.0,213.93604761904763
SC-20800,4,837.768,3159.7639114120975,720.0,55.8512
SC-20845,2,561.264,3260.7639114120975,283.0,70.158
SD-20485,9,24484.456,3329.7639114120975,1234.0,291.481619047619
SE-20110,11,48837.752,3138.7639114120975,1350.0,642.602
SF-20065,7,3054.184,3188.7639114120975,1148.0,84.83844444444445
SF-20200,9,10268.358,3188.7639114120975,1044.0,228.18573333333333
SF-20965,9,10009.605,3177.7639114120975,1118.0,196.26676470588234
SG-20080,3,6813.161999999999,3137.7639114120975,783.0,309.6891818181818
SG-20470,8,5654.394,3312.7639114120975,1070.0,134.62842857142857
SG-20605,6,12499.328000000001,3237.7639114120975,1329.0,240.37169230769234
SG-20890,3,95.892,3355.7639114120975,1145.0,9.5892
SH-19975,13,13627.358,3158.7639114120975,1087.0,117.47722413793103
SH-20395,10,6542.1539999999995,3152.7639114120975,1131.0,145.38119999999998
SH-20635,2,4192.784,3894.7639114120975,345.0,1048.196
SJ-20125,12,15798.624,3224.7639114120975,735.0,164.569
SJ-20215,6,4023.108,3158.7639114120975,1026.0,134.1036
SJ-20500,5,3956.328,3382.7639114120975,964.0,188.39657142857143
SK-19990,3,883.409,3137.7639114120975,389.0,176.6818
SL-20155,7,12212.048,3199.7639114120975,1126.0,339.22355555555555
SM-20005,4,733.482,3550.7639114120975,712.0,40.748999999999995
SM-20320,5,100172.2,3208.7639114120975,1304.0,1669.5366666666666
SM-20905,1,1043.041,3735.7639114120975,0.0,173.84016666666665
SM-20950,12,22253.568,3154.7639114120975,1163.0,252.88145454545455
SN-20560,6,5581.254,3240.7639114120975,815.0,124.02786666666667
SN-20710,7,9383.8776,3208.7639114120975,1255.0,164.62943157894736
SO-20335,6,7807.7265,3158.7639114120975,782.0,173.50503333333333
SP-20545,6,2612.172,3456.7639114120975,847.0,130.6086
SP-20620,9,21761.276,3176.7639114120975,1162.0,226.67995833333336
SP-20650,9,7489.744,3515.7639114120975,968.0,124.82906666666666
SP-20860,10,17131.76,3208.7639114120975,1032.0,178.45583333333332
SP-20920,6,11972.067,3199.7639114120975,1064.0,285.04921428571424
SR-20425,5,12933.924,3137.7639114120975,1287.0,359.27566666666667
SR-20740,8,17383.544,3325.7639114120975,1213.0,362.1571666666667
SS-20140,8,5296.112,3144.7639114120975,1118.0,63.04895238095238
SS-20410,6,12227.228,3239.7639114120975,1200.0,254.73391666666666
SS-20515,3,1840.2,3620.7639114120975,774.0,102.23333333333333
SS-20590,6,836.98,3561.7639114120975,811.0,46.49888888888889
SS-20875,5,3858.544,3249.7639114120975,992.0,64.30906666666667
ST-20530,7,1733.36,3254.7639114120975,1290.0,36.111666666666665
SU-20665,7,10381.456,3149.7639114120975,736.0,144.1868888888889
SV-20365,10,45883.8,3230.7639114120975,1348.0,358.4671875
SV-20785,9,16421.22,3449.7639114120975,1038.0,164.21220000000002
SV-20815,4,3813.27,3205.7639114120975,895.0,211.84833333333333
SV-20935,8,5710.473,3131.7639114120975,649.0,146.4223846153846
SW-20245,7,4340.312,3210.7639114120975,1178.0,108.5078
SW-20275,6,7866.599999999999,3159.7639114120975,1361.0,280.95
SW-20350,3,2038.088,3291.7639114120975,468.0,169.84066666666666
SW-20455,7,8764.632,3291.7639114120975,760.0,324.616
SW-20755,2,1517.3919999999998,3663.7639114120975,620.0,94.83699999999999
SZ-20035,11,10875.987000000001,3164.7639114120975,1175.0,181.26645000000002
TA-21385,4,29191.24,3198.7639114120975,1136.0,1459.5620000000001
TB-21055,5,1467.881,3248.7639114120975,442.0,81.54894444444444
TB-21175,4,10767.887999999999,3187.7639114120975,1060.0,326.29963636363635
TB-21190,4,2448.5220000000004,3178.7639114120975,1050.0,204.04350000000002
TB-21250,7,4807.128,3478.7639114120975,769.0,84.33557894736842
TB-21280,6,8793.800000000001,3712.7639114120975,705.0,199.85909090909092
TB-21355,5,2502.984,3275.7639114120975,559.0,64.17907692307692
TB-21400,7,36535.96,3331.7639114120975,1237.0,537.2935294117647
TB-21520,9,14212.457999999999,3236.7639114120975,1063.0,236.87429999999998
TB-21595,5,4162.677000000001,3414.7639114120975,1126.0,198.22271428571432
TB-21625,9,8393.003999999999,3159.7639114120975,1212.0,186.51119999999997
TC-20980,5,76208.872,3528.7639114120975,750.0,1587.6848333333335
TC-21145,1,1038.26,3235.7639114120975,0.0,259.565
TC-21295,8,17067.248,3156.7639114120975,1146.0,266.67575
TC-21475,9,4979.904,3282.7639114120975,981.0,113.17963636363638
TC-21535,7,2227.674,3133.7639114120975,1149.0,74.2558
TD-20995,9,5738.192,3166.7639114120975,1284.0,89.65925
TG-21310,5,9175.116,3466.7639114120975,690.0,339.8191111111111
TG-21640,4,6223.983,3243.7639114120975,1256.0,207.4661
TH-21100,5,7268.472,3473.7639114120975,846.0,346.11771428571427
TH-21115,4,5885.544,3187.7639114120975,1136.0,326.9746666666667
TH-21235,8,3066.603,3246.7639114120975,1035.0,78.63084615384615
TH-21550,7,12702.288,3201.7639114120975,1293.0,325.6996923076923
TM-21010,8,11820.904,3232.7639114120975,1305.0,155.5382105263158
TM-21490,3,3284.034,3259.7639114120975,145.0,273.6695
TN-21040,7,12520.884,3219.7639114120975,1087.0,260.85175
TP-21130,9,17816.224000000002,3137.7639114120975,983.0,278.37850000000003
TP-21415,5,15987.0144,3233.7639114120975,659.0,532.90048
TP-21565,4,3873.2799999999997,3479.7639114120975,685.0,193.664
TR-21325,5,2703.768,3322.7639114120975,932.0,96.56314285714286
TS-21085,2,9.666,3486.7639114120975,538.0,2.4165
TS-21160,6,8654.496000000001,3633.7639114120975,843.0,127.27200000000002
TS-21205,7,21484.36,3327.7639114120975,1182.0,282.68894736842105
TS-21340,5,2924.346,3355.7639114120975,1215.0,81.23183333333333
TS-21370,6,35675.253,3165.7639114120975,1123.0,792.7833999999999
TS-21430,5,6162.42,3301.7639114120975,1077.0,293.4485714285714
TS-21505,6,6729.822,3140.7639114120975,1095.0,160.23385714285715
TS-21610,7,8461.272,3184.7639114120975,1177.0,256.4021818181818
TS-21655,5,10104.282,3367.7639114120975,820.0,240.57814285714284
TT-21070,7,14746.806,3160.7639114120975,1291.0,351.11442857142856
TT-21220,8,5708.1759999999995,3312.7639114120975,1011.0,95.13626666666666
TT-21265,3,1318.5,3535.7639114120975,462.0,146.5
TT-21460,7,16094.424,3141.7639114120975,741.0,383.20057142857144
TW-21025,7,15836.478000000001,3193.7639114120975,1040.0,439.9021666666667
TZ-21580,4,1707.286,3164.7639114120975,1110.0,189.69844444444445
VB-21745,6,6016.788,3183.7639114120975,843.0,200.5596
VD-21670,6,25769.016,3710.7639114120975,663.0,402.640875
VF-21715,5,1695.888,3142.7639114120975,1387.0,77.08581818181818
VG-21790,6,1692.02,3283.7639114120975,1086.0,105.75125
VG-21805,5,1282.116,3415.7639114120975,909.0,71.22866666666667
VM-21685,7,9819.464,3183.7639114120975,1309.0,204.57216666666667
VM-21835,5,1522.76,3246.7639114120975,1262.0,47.58625
VP-21730,3,2981.7059999999997,3159.7639114120975,879.0,198.7804
VP-21760,7,13442.104,3204.7639114120975,1136.0,240.03757142857143
VS-21820,4,3167.9429999999998,3350.7639114120975,1232.0,131.997625
VT-21700,2,3473.192,4129.7639114120975,303.0,192.9551111111111
VW-21775,10,24536.152000000002,3157.7639114120975,1301.0,340.77988888888893
WB-21850,11,18480.306,3149.7639114120975,1132.0,166.48924324324324
XP-21865,11,9498.632,3172.7639114120975,1397.0,84.80921428571428
YC-21895,5,16363.05,3133.7639114120975,1135.0,681.7937499999999
YS-21880,8,20161.332,3138.7639114120975,1074.0,560.0369999999999
ZC-21910,13,32102.828,3183.7639114120975,1120.0,258.8937741935484
ZD-21925,5,4481.832,3331.7639114120975,1019.0,165.99377777777778
